date,BTC,LTC,XRP,ETH,BCN,sp500_close,change%,silver_close,silver_rate%,gold_close,gold_rate%
2018-10-01,6589.620117,60.208099,0.576461,230.768005,0.002234,2924.590088,-0.058,14.507,-0.012659089,1191.7,-0.012676056
2018-09-28,6644.129883,61.8951,0.539112,222.401993,0.00231,2913.97998,0.136,14.712,0.014131109,1196.2,0.003776118
2018-09-27,6676.75,62.979401,0.541381,228.494003,0.002352,2914,0.081,14.201,-0.034733551,1182.3,-0.01162013
2018-09-26,6495,57.3955,0.516308,215.847,0.002143,2905.969971,-0.377,14.401,0.014083515,1199.1,0.014209591
2018-09-25,6446.470215,57.537601,0.526941,218.505005,0.002087,2915.560059,-0.212,14.493,0.006388445,1205.1,0.005003753
2018-09-24,6595.410156,57.969101,0.494712,228.729996,0.002269,2919.370117,-0.084,14.341,-0.010487822,1204.4,-0.000580865
2018-09-21,6734.950195,60.722801,0.561462,246.584,0.002013,2929.669922,-0.241,14.359,0.001255143,1201.3,-0.002573896
2018-09-20,6519.669922,56.634399,0.449918,224.591003,0.001944,2930.75,0.377,14.305,-0.003760708,1211.3,0.008324315
2018-09-19,6398.540039,54.334499,0.326053,209.968994,0.001859,2907.949951,0.046,14.189,-0.008109053,1202.2,-0.00751259
2018-09-18,6371.299805,54.097198,0.32186,209.975006,0.001864,2904.310059,0.469,14.185,-0.000281909,1202.9,0.000582266
2018-09-17,6281.200195,52.540501,0.272251,197.875,0.001794,2888.800049,-0.518,14.223,0.002678886,1205.8,0.00241084
2018-09-14,6512.709961,56.5765,0.277159,211.748993,0.001892,2904.97998,-0.048,14.142,-0.005695001,1201.1,-0.003897827
2018-09-13,6517.310059,54.5364,0.280583,211.354004,0.001869,2904.179932,0.253,14.244,0.007212558,1208.2,0.005911248
2018-09-12,6351.799805,51.656601,0.270087,183.330994,0.00186,2888.919922,0.022,14.293,0.003440045,1210.9,0.002234729
2018-09-11,6321.200195,52.367298,0.26371,185.065994,0.001896,2887.889893,0.568,14.153,-0.009795005,1202.2,-0.007184739
2018-09-10,6329.700195,54.595798,0.270321,197.078995,0.002039,2877.129883,-0.148,14.181,0.001978379,1199.8,-0.00199634
2018-09-07,6467.069824,56.1978,0.291435,217.203003,0.002094,2871.679932,0.119,14.17,-0.000775686,1200.4,0.000500083
2018-09-06,6529.169922,57.486198,0.30271,230.214996,0.002099,2878.050049,-0.367,14.181,0.000776288,1204.3,0.003248917
2018-09-05,6792.830078,58.437698,0.283601,232.330994,0.002152,2888.600098,-0.103,14.22,0.002750159,1201.3,-0.002491074
2018-09-04,7361.660156,67.7099,0.331652,285.722992,0.002557,2896.719971,-0.008,14.18,-0.00281294,1199.1,-0.001831349
2018-08-31,7037.580078,61.925499,0.335332,283.003998,0.002245,2901.52002,0.109,14.557,0.026586742,1206.7,0.006338087
2018-08-30,6978.22998,60.315201,0.335444,284.105011,0.002037,2901.129883,-0.268,14.594,0.002541732,1205,-0.001408801
2018-08-29,7047.160156,61.7672,0.344803,289.312012,0.002047,2914.040039,0.463,14.81,0.014800603,1211.5,0.005394191
2018-08-28,7096.279785,63.024399,0.351837,296.498993,0.002255,2897.52002,-0.135,14.767,-0.002903444,1207.4,-0.003384234
2018-08-27,6884.640137,60.249901,0.336903,285.602997,0.001965,2896.73999,0.418,14.972,0.013882305,1216,0.007122743
2018-08-24,6719.959961,57.929798,0.327606,282.96701,0.001756,2874.689941,0.431,14.901,-0.004742185,1213.3,-0.002220395
2018-08-23,6534.879883,57.5434,0.327709,277.104004,0.001701,2856.97998,-0.116,14.642,-0.017381384,1194,-0.01590703
2018-08-22,6376.709961,55.3186,0.319803,271.341003,0.001661,2861.820068,0.029,14.85,0.01420571,1203.3,0.007788945
2018-08-21,6488.759766,56.350201,0.335177,281.944,0.0017,2862.959961,0.051,14.766,-0.005656566,1200,-0.002742458
2018-08-20,6308.529785,53.996201,0.319283,274.315002,0.00161,2857.050049,0.109,14.67,-0.006501422,1194.6,-0.0045
2018-08-17,6580.629883,61.5144,0.366676,315.729004,0.001927,2850.129883,0.416,14.631,-0.002658487,1184.2,-0.008705843
2018-08-16,6334.72998,55.3619,0.292436,288.04599,0.00158,2840.689941,0.327,14.713,0.005604538,1184,-0.00016889
2018-08-15,6308.52002,54.500401,0.282005,282.364014,0.001551,2818.370117,-0.339,14.454,-0.01760348,1185,0.000844595
2018-08-14,6199.709961,54.559399,0.274272,278.932007,0.00157,2839.959961,0.427,15.025,0.039504635,1193,0.006751055
2018-08-13,6297.569824,56.848202,0.277466,286.494995,0.00163,2821.929932,-0.477,14.982,-0.002861897,1198.9,0.004945516
2018-08-10,6184.709961,59.394001,0.320426,334.175995,0.001888,2833.280029,-0.198,15.295,0.020891737,1219,0.016765368
2018-08-09,6568.22998,63.980801,0.346771,365.588013,0.002171,2853.580078,-0.126,15.462,0.010918601,1219.9,0.00073831
2018-08-08,6305.799805,62.490398,0.331944,356.613007,0.002064,2857.699951,0.032,15.432,-0.001940241,1221,0.000901713
2018-08-07,6753.120117,68.170303,0.381006,380.214996,0.002227,2858.449951,0.089,15.373,-0.003823224,1218.3,-0.002211302
2018-08-06,6951.799805,73.888298,0.414081,406.65799,0.002282,2850.399902,0.356,15.292,-0.005268978,1208.6,-0.007961914
2018-08-03,7434.390137,77.5355,0.440571,418.261993,0.002448,2840.350098,0.379,15.462,0.011116924,1223.2,0.012080093
2018-08-02,7567.149902,76.138802,0.430254,412.621002,0.002507,2827.219971,0.955,15.329,-0.008601733,1210.6,-0.01030085
2018-08-01,7624.910156,77.855598,0.445852,420.747009,0.002584,2813.360107,-0.277,15.452,0.008024007,1227.6,0.014042623
2018-07-31,7780.439941,79.702301,0.435225,433.867004,0.002609,2816.290039,0.233,15.559,0.00692467,1233.6,0.004887586
2018-07-30,8180.47998,82.849899,0.446107,457.080994,0.002846,2802.600098,-0.582,15.537,-0.001413973,1231.5,-0.001702335
2018-07-27,8165.009766,84.4636,0.453635,469.665985,0.003072,2818.820068,-0.828,15.493,-0.00283195,1232.7,0.000974421
2018-07-26,7951.580078,84.027496,0.44992,464.036987,0.002994,2837.439941,0.069,15.438,-0.00354999,1235.3,0.002109191
2018-07-25,8181.390137,86.2817,0.459829,472.493011,0.003048,2846.070068,1.006,15.589,0.00978106,1241,0.004614264
2018-07-24,8424.269531,89.285202,0.457623,479.372986,0.003095,2820.399902,-0.01,15.52,-0.004426198,1234.6,-0.005157131
2018-07-23,7711.109863,82.433197,0.445276,450.852997,0.003041,2806.97998,0.279,15.368,-0.009793814,1234.4,-0.000161996
2018-07-20,7354.129883,82.754601,0.446994,450.697998,0.003062,2801.830078,-0.097,15.549,0.01177772,1231.1,-0.002673364
2018-07-19,7466.859863,86.667702,0.476433,469.618988,0.003274,2804.48999,-0.174,15.402,-0.009453984,1224,-0.0057672
2018-07-18,7370.779785,86.962097,0.486389,480.513,0.003358,2815.620117,0.152,15.574,0.011167381,1227.9,0.003186275
2018-07-17,7321.040039,89.806099,0.505587,501.002014,0.003515,2809.550049,0.725,15.617,0.002761012,1227.3,-0.000488639
2018-07-16,6741.75,84.595901,0.483401,480.65799,0.003244,2798.429932,0.038,15.735,0.007555869,1239.7,0.010103479
2018-07-13,6238.049805,76.942497,0.438741,434.027008,0.002868,2801.310059,0.157,15.815,0.005084207,1241.2,0.00120997
2018-07-12,6228.810059,76.808601,0.435364,430.074005,0.002759,2798.290039,0.544,15.977,0.01024344,1246.6,0.004350628
2018-07-11,6394.709961,78.699898,0.450233,446.518005,0.002844,2774.02002,-0.209,15.817,-0.010014396,1244.4,-0.0017648
2018-07-10,6329.950195,76.083504,0.445042,434.424011,0.002769,2793.840088,0.189,16.087,0.017070241,1255.4,0.008839601
2018-07-09,6741.75,80.857597,0.47427,476.682007,0.003005,2784.169922,0.308,16.139,0.003232424,1259.6,0.003345547
2018-07-06,6673.5,83.378098,0.479151,474.011993,0.003178,2759.820068,0.809,16.069,-0.00433732,1255.8,-0.003016831
2018-07-05,6639.140137,83.760002,0.481625,474.411987,0.003283,2736.610107,0.456,16.097,0.001742486,1258.8,0.002388915
2018-07-03,6529.589844,85.101303,0.485223,464.195007,0.003264,2713.219971,-0.734,16.043,-0.003354662,1253.5,-0.004210359
2018-07-02,6614.180176,85.257103,0.486122,475.346985,0.003588,2726.709961,0.804,15.835,-0.012965156,1241.7,-0.009413642
2018-06-29,6218.299805,78.768898,0.45308,436.009003,0.002714,2718.370117,-0.321,16.198,0.022923903,1254.5,0.010308448
2018-06-28,5903.439941,74.929802,0.448458,422.36499,0.002425,2716.310059,0.653,16.041,-0.009692555,1251,-0.002789956
2018-06-27,6157.129883,80.659698,0.47037,442.36499,0.002624,2699.629883,-1.056,16.237,0.01221869,1256.1,0.004076739
2018-06-26,6093.669922,76.866699,0.456001,432.772003,0.002543,2723.060059,0.035,16.331,0.005789247,1259.9,0.003025237
2018-06-25,6249.180176,81.833397,0.481753,460.309998,0.002773,2717.070068,-0.943,16.407,0.004653726,1268.9,0.007143424
2018-06-22,6083.689941,85.075897,0.486947,465.816986,0.002808,2754.879883,-0.214,16.539,0.008045346,1270.7,0.001418552
2018-06-21,6729.740234,96.925499,0.534775,527.367004,0.003505,2749.76001,-0.705,16.326,-0.01287865,1270.5,-0.000157394
2018-06-20,6776.549805,97.9935,0.539286,536.268005,0.003731,2767.320068,-0.087,16.309,-0.001041284,1274.5,0.003148367
2018-06-19,6769.939941,98.8377,0.549621,537.95697,0.003984,2762.590088,0.384,16.323,0.000858422,1278.6,0.003216948
2018-06-18,6734.819824,98.819,0.537495,518.890991,0.004174,2773.75,0.288,16.44,0.0071678,1280.1,0.001173158
2018-06-15,6456.580078,96.676003,0.537707,491.003998,0.004238,2779.659912,0.068,16.48,0.00243309,1278.5,-0.001249902
2018-06-14,6675.350098,101.153999,0.561306,519.742004,0.004516,2782.48999,-0.026,17.262,0.047451456,1308.3,0.023308565
2018-06-13,6349.899902,94.0756,0.534663,477.493988,0.004133,2775.629883,-0.442,16.991,-0.015699224,1301.3,-0.005350455
2018-06-12,6582.359863,100.751999,0.562933,496.842987,0.004366,2786.850098,0.045,16.891,-0.005885469,1299.4,-0.001460078
2018-06-11,6906.919922,107.515999,0.604066,533.283997,0.004948,2782,0.065,16.952,0.003611391,1303.2,0.002924427
2018-06-08,7624.919922,120.084,0.674343,601.077026,0.005671,2779.030029,0.477,16.741,-0.012446909,1302.7,-0.000383671
2018-06-07,7678.240234,121.426003,0.678128,605.187012,0.005941,2770.370117,-0.161,16.815,0.004420286,1303,0.000230291
2018-06-06,7653.97998,121.182999,0.674797,607.124023,0.006036,2772.350098,0.694,16.694,-0.007195956,1301.4,-0.001227936
2018-06-05,7633.759766,121.700996,0.677015,609.302979,0.006166,2748.800049,0.012,16.543,-0.009045166,1302.2,0.000614723
2018-06-04,7514.470215,119.903,0.661425,592.984985,0.005953,2746.870117,0.19,16.431,-0.006770235,1297.3,-0.003762863
2018-06-01,7541.450195,119.915001,0.623364,580.04303,0.00646,2734.620117,0.586,16.441,0.000608606,1299.3,0.001541663
2018-05-31,7494.169922,118.073997,0.612622,577.64502,0.006838,2705.27002,-0.577,16.458,0.001034,1304.7,0.004156084
2018-05-30,7406.52002,117.532997,0.605817,559.590027,0.006545,2724.01001,0.799,16.544,0.005225422,1306.5,0.001379628
2018-05-29,7472.589844,119.568001,0.601241,565.388,0.006988,2689.860107,-0.564,16.373,-0.010336074,1304.1,-0.001836969
2018-05-25,7480.140137,119.442001,0.611001,586.734009,0.006782,2721.330078,-0.083,16.546,0.010566176,1309,0.003757381
2018-05-24,7587.339844,122.612999,0.631997,601.755005,0.007081,2727.76001,-0.116,16.687,0.008521697,1309.8,0.000611154
2018-05-23,7557.819824,119.314003,0.599594,583.585022,0.006928,2733.290039,0.712,16.405,-0.016899383,1294.8,-0.01145213
2018-05-22,8041.779785,128.675995,0.645567,647.741028,0.00794,2724.439941,-0.508,16.575,0.010362694,1297.4,0.002008032
2018-05-21,8418.990234,134.509003,0.681587,699.221985,0.008947,2733.01001,-0.087,16.52,-0.00331825,1290.9,-0.00501002
2018-05-18,8250.969727,136.057007,0.680294,694.367004,0.009194,2712.969971,-0.161,16.455,-0.003934625,1291.3,0.000309861
2018-05-17,8094.319824,132.772995,0.66731,672.656982,0.009059,2720.129883,0.015,16.481,0.001580067,1289.4,-0.001471385
2018-05-16,8368.830078,139.268005,0.714081,707.049988,0.010174,2722.459961,0.363,16.371,-0.006674352,1291.5,0.001628664
2018-05-15,8510.379883,139.880005,0.698588,708.870972,0.010529,2711.449951,-0.263,16.269,-0.00623053,1290.3,-0.000929152
2018-05-14,8716.790039,147.714005,0.740898,730.549011,0.012662,2730.129883,-0.305,16.645,0.023111439,1318.2,0.021622878
2018-05-11,8441.490234,137.117004,0.684948,679.585999,0.009889,2727.719971,0.184,16.752,0.006428357,1320.7,0.001896526
2018-05-10,9043.94043,149.869003,0.758237,727.276978,0.012126,2723.070068,0.667,16.759,0.000417861,1322.3,0.001211479
2018-05-08,9234.820313,159.617004,0.81397,752.856995,0.030134,2671.919922,0.062,16.472,-0.004051031,1313.7,0.00053313
2018-05-07,9373.009766,164.878998,0.832641,753.724976,0.006768,2672.629883,-0.288,16.495,0.001396309,1314.1,0.000304484
2018-05-04,9700.759766,168.787994,0.895442,785.624023,0.006733,2663.419922,1.601,16.519,0.001454986,1314.7,0.000456586
2018-05-03,9743.860352,161.459,0.884466,779.54303,0.00694,2629.72998,0.063,16.447,-0.004358617,1312.7,-0.00152126
2018-05-02,9235.919922,151.576996,0.859094,687.148987,0.005514,2635.669922,-0.7,16.375,-0.004377698,1305.6,-0.0054087
2018-05-01,9119.009766,148.488007,0.841407,673.612976,0.005298,2654.800049,0.448,16.127,-0.015145038,1306.8,0.000919118
2018-04-30,9240.549805,148.477005,0.837938,669.924011,0.005501,2648.050049,-1.285,16.401,0.016990141,1319.2,0.009488828
2018-04-27,8987.049805,145.904999,0.813885,647.031982,0.005284,2669.909912,-0.208,16.497,0.005853302,1323.4,0.003183748
2018-04-26,9281.509766,153.679001,0.852414,662.809021,0.005584,2666.939941,0.577,16.567,0.004243196,1317.9,-0.004155962
2018-04-25,8845.740234,144.764008,0.800607,615.416016,0.004984,2639.399902,0.17,16.577,0.00060361,1322.8,0.003718036
2018-04-24,9697.5,165.781006,0.934781,708.15802,0.005466,2634.560059,-1.725,16.787,0.012668155,1333,0.007710916
2018-04-23,8930.879883,152.251999,0.876657,642.547974,0.004988,2670.290039,-0.191,16.587,-0.011913981,1324,-0.006751688
2018-04-20,8845.830078,155.537003,0.924465,615.718018,0.005102,2670.139893,-0.833,17.163,0.03472599,1338.3,0.010800604
2018-04-19,8294.30957,146.300003,0.791976,567.888977,0.004813,2693.129883,-0.297,17.239,0.00442813,1348.8,0.007845774
2018-04-18,8163.419922,139.996994,0.708932,524.789001,0.004467,2708.639893,-0.054,17.248,0.000522072,1353.5,0.003484579
2018-04-17,7902.089844,132.927994,0.656933,502.894012,0.004065,2706.389893,0.507,16.787,-0.026727737,1349.5,-0.002955301
2018-04-16,8058.669922,128.335007,0.663297,511.147003,0.003828,2677.840088,0.29,16.677,-0.00655269,1350.7,0.000889218
2018-04-13,7895.959961,125.353996,0.638087,492.734985,0.003155,2656.300049,-0.77,16.658,-0.001139294,1347.9,-0.002072999
2018-04-12,7889.25,129.335007,0.628737,492.94101,0.002869,2663.98999,0.383,16.473,-0.011105775,1341.9,-0.004451369
2018-04-11,6968.319824,118.291,0.539506,430.540009,0.002526,2642.189941,-0.064,16.768,0.017908092,1360,0.013488337
2018-04-10,6834.759766,114.263,0.491931,414.243011,0.002342,2656.870117,0.7,16.596,-0.010257634,1345.9,-0.010367647
2018-04-09,6770.72998,114.989998,0.491855,398.526001,0.002114,2613.159912,-0.154,16.529,-0.004037117,1340.1,-0.004309384
2018-04-06,6636.319824,113.154999,0.476431,370.285004,0.002027,2604.469971,-1.563,16.362,-0.010103455,1336.1,-0.002984852
2018-04-05,6811.470215,119.130997,0.495801,383.231995,0.002092,2662.840088,0.206,16.355,-0.000427821,1328.5,-0.005688197
2018-04-04,6853.839844,118.412003,0.501631,380.542999,0.002115,2644.689941,2.347,16.254,-0.006175482,1340.2,0.008806925
2018-04-03,7456.109863,134.470001,0.558044,416.893005,0.002345,2614.449951,0.86,16.392,0.008490218,1337.3,-0.002163856
2018-04-02,7083.799805,119.306,0.500688,386.424988,0.002189,2581.879883,-1.958,16.672,0.017081503,1352.9,0.011665296
2018-03-29,7165.700195,114.679001,0.511511,385.967987,0.002193,2640.870117,1.012,16.268,-0.024232246,1327.3,-0.018922315
2018-03-28,7954.47998,131.746994,0.578002,446.278992,0.002471,2605,-0.241,16.253,-0.000922056,1330,0.002034205
2018-03-27,7833.040039,135.779007,0.577917,450.115997,0.002384,2612.620117,-2.06,16.541,0.017719806,1347.9,0.013458647
2018-03-26,8209.400391,149.220993,0.599463,489.950989,0.002488,2658.550049,1.497,16.684,0.008645185,1360.9,0.009644632
2018-03-23,8879.620117,167.832001,0.643174,539.619019,0.00275,2588.26001,-2.208,16.582,-0.006113642,1355.7,-0.003821001
2018-03-22,8728.469727,163.671997,0.662743,539.702026,0.002652,2643.689941,-1.771,16.387,-0.011759739,1333.2,-0.016596592
2018-03-21,8929.280273,169.052002,0.693664,561.731995,0.002745,2711.929932,-0.113,16.419,0.001952767,1321.5,-0.008775878
2018-03-20,8913.469727,168.817001,0.709808,557.174988,0.002772,2716.939941,0.07,16.185,-0.014251781,1311.9,-0.007264472
2018-03-19,8630.650391,161.141998,0.74908,556.726013,0.002616,2712.919922,-1.038,16.325,0.008649985,1317.8,0.004497294
2018-03-16,8338.349609,165.449997,0.68926,601.666016,0.002691,2752.01001,0.052,16.272,-0.003246554,1312.3,-0.004173623
2018-03-15,8300.860352,164.475998,0.697269,611.304016,0.002659,2747.330078,-0.252,16.422,0.009218289,1317.8,0.004191115
2018-03-14,8269.80957,161.100998,0.701902,614.291016,0.002674,2749.47998,-0.886,16.537,0.007002801,1325.6,0.005918956
2018-03-13,9194.849609,175.781998,0.789711,690.827026,0.003063,2765.310059,-0.967,16.627,0.005442341,1327.1,0.001131563
2018-03-12,9205.120117,178.233994,0.801048,699.830994,0.003257,2783.02002,-0.269,16.536,-0.005473026,1320.8,-0.004747193
2018-03-09,9337.549805,187.167999,0.849761,728.916016,0.003372,2786.570068,1.223,16.608,0.004354136,1324,0.002422774
2018-03-08,9395.009766,176.511002,0.825857,704.596008,0.003297,2738.969971,0.228,16.5,-0.00650289,1321.7,-0.00173716
2018-03-07,9965.570313,185.839005,0.87121,752.830994,0.003393,2726.800049,0.613,16.494,-0.000363636,1327.6,0.004463948
2018-03-06,10779.90039,196.600998,0.922887,816.950989,0.003965,2728.120117,-0.075,16.784,0.017582151,1335.2,0.005724616
2018-03-05,11573.29981,211.175003,0.959368,853.684021,0.004535,2720.939941,1.487,16.412,-0.022163966,1319.9,-0.011458957
2018-03-02,11086.40039,212.556,0.910144,856.853027,0.004335,2691.25,1.217,16.466,0.003290275,1323.4,0.002651716
2018-03-01,10951,209.75,0.928347,872.200012,0.004647,2677.669922,-1.383,16.276,-0.011538929,1305.2,-0.013752456
2018-02-28,10397.90039,202.895004,0.904583,855.198975,0.004482,2713.830078,-1.451,16.407,0.008048661,1317.9,0.00973031
2018-02-27,10725.59961,216.598999,0.947305,878.265015,0.005053,2744.280029,-1.301,16.346,-0.003717925,1315.5,-0.001821079
2018-02-26,10366.7002,220.962006,0.956859,869.315002,0.004851,2779.600098,0.806,16.622,0.016884865,1332.8,0.013150893
2018-02-23,10301.09961,209.309006,0.998855,864.189026,0.00483,2747.300049,1.16,16.549,-0.00439177,1330.3,-0.00187575
2018-02-22,10005,195.307999,0.941788,812.844971,0.00471,2703.959961,-0.238,16.638,0.005377968,1332.7,0.001804104
2018-02-21,10690.40039,213.352005,1.01539,849.971008,0.00505,2701.330078,-0.706,16.678,0.002404135,1332.1,-0.000450214
2018-02-20,11403.7002,232.850998,1.08946,895.370972,0.005524,2716.26001,-0.247,16.513,-0.009893273,1331.2,-0.000675625
2018-02-16,10233.90039,230.123993,1.13803,944.210022,0.005636,2732.219971,0.186,16.796,0.017138012,1356.2,0.018780048
2018-02-15,10166.40039,225.425995,1.14686,936.976013,0.005871,2731.199951,0.654,16.796,0,1355.3,-0.000663619
2018-02-14,9494.629883,213.358994,1.14162,923.560974,0.005437,2698.629883,1.789,16.878,0.004882115,1358,0.001992179
2018-02-13,8598.30957,159.554001,1.02741,845.257996,0.004572,2662.939941,0.63,16.528,-0.020737054,1330.4,-0.020324006
2018-02-12,8926.570313,161.565994,1.08101,868.70697,0.004797,2656,0.73,16.57,0.002541142,1326.4,-0.003006615
2018-02-09,8736.980469,163.949997,0.954428,883.86499,0.004937,2619.550049,0.683,16.139,-0.026010863,1315.7,-0.008066948
2018-02-08,8265.589844,149.466003,0.805263,817.807007,0.004505,2581,-3.874,16.341,0.012516265,1319,0.002508171
2018-02-07,7621.299805,138.203003,0.723895,757.067993,0.004175,2681.659912,-0.345,16.238,-0.006303164,1314.6,-0.003335861
2018-02-06,7754,142.990997,0.776393,793.122009,0.004288,2695.139893,3.073,16.58,0.021061707,1329.5,0.011334246
2018-02-05,6955.27002,125.330002,0.691799,697.950989,0.003472,2648.939941,-3.361,16.671,0.00548854,1336.5,0.005265137
2018-02-02,8830.75,131.378998,0.884784,915.784973,0.004583,2762.129883,-1.666,16.709,0.002279407,1337.3,0.000598578
2018-02-01,9170.540039,142.296997,0.96253,1036.790039,0.005076,2821.97998,0.196,17.155,0.026692202,1347.9,0.007926419
2018-01-31,10221.09961,163.350998,1.16239,1118.310059,0.005925,2823.810059,-0.304,17.241,0.005013116,1343.1,-0.003561095
2018-01-30,10106.29981,165.276001,1.13856,1071.130005,0.006063,2822.429932,-0.364,17.058,-0.010614234,1340,-0.002308093
2018-01-29,11296.40039,181.664001,1.32397,1182.359985,0.007014,2853.530029,-0.478,17.127,0.004045023,1345.1,0.00380597
2018-01-26,11171.40039,176.733994,1.21727,1055.170044,0.007179,2872.870117,0.892,17.441,0.018333625,1357.2,0.008995614
2018-01-25,11259.40039,180.272003,1.31223,1056.030029,0.006591,2839.25,-0.246,17.615,0.009976492,1368,0.00795756
2018-01-24,11359.40039,179.987,1.35715,1058.780029,0.006558,2837.540039,-0.277,17.489,-0.007152995,1361.4,-0.004824561
2018-01-23,10868.40039,177.807007,1.33707,986.229004,0.006244,2839.129883,0.144,16.913,-0.032934988,1336.7,-0.018143088
2018-01-22,10931.40039,180.007996,1.35735,1003.26001,0.006261,2832.969971,0.848,16.989,0.004493585,1331.9,-0.003590933
2018-01-19,11607.40039,192.964005,1.55205,1039.099976,0.007443,2810.300049,0.275,17.036,0.002766496,1333.1,0.000900969
2018-01-18,11474.90039,192.837006,1.59658,1036.280029,0.007858,2798.030029,-0.156,16.954,-0.004813336,1327.2,-0.004425775
2018-01-17,11188.59961,186.516006,1.30634,1014.25,0.007244,2802.560059,0.631,17.166,0.012504424,1339.2,0.009041591
2018-01-16,11490.5,188.330994,1.17924,1053.689941,0.006391,2776.419922,-0.805,17.189,0.001339858,1337.1,-0.0015681
2018-01-12,13980.59961,236.856003,2.04323,1273.199951,0.011274,2786.23999,0.58,17.141,-0.002792484,1334.9,-0.001645352
2018-01-11,13405.79981,229.365997,1.9508,1154.930054,0.009351,2767.560059,0.53,16.966,-0.010209439,1322.5,-0.009289085
2018-01-10,14973.29981,250.518005,1.97492,1255.819946,0.011737,2748.22998,0.098,17.035,0.004066957,1319.3,-0.00241966
2018-01-09,14595.40039,247.037003,2.10178,1299.73999,0.011815,2751.290039,0.005,17.01,-0.001467567,1313.7,-0.004244675
2018-01-08,15170.09961,255.763,2.45621,1148.530029,0.013158,2747.709961,0.184,17.144,0.007877719,1320.4,0.005100099
2018-01-05,17429.5,249.270996,3.04871,997.719971,0.014134,2743.149902,0.433,17.285,0.008224452,1322.3,0.001438958
